,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility
1969-12-31 09:57:08,1571569200,0.0003,0.01,52.61,52.61,0.74,1013.3,17.56,31.01,300.0,0.33,0.0,10.0
1969-12-31 09:57:09,1571572800,0.0,0.0,51.29,51.29,0.76,1012.9,15.39,24.34,295.0,0.23,0.0,10.0
1969-12-31 09:57:10,1571576400,0.0,0.0,50.59,50.59,0.77,1014.6,14.77,22.66,304.0,0.27,0.0,10.0
1969-12-31 09:57:11,1571580000,0.0,0.0,50.0,45.13,0.79,1015.5,13.04,20.61,304.0,0.35,0.0,10.0
1969-12-31 09:57:12,1571583600,0.0,0.0,52.39,52.39,0.77,1015.8,12.83,22.39,310.0,0.41,0.0,10.0
1969-12-31 09:57:13,1571587200,0.0,0.0,55.95,55.95,0.71,1016.3,11.43,19.51,323.0,0.43,1.0,10.0
1969-12-31 09:57:14,1571590800,0.0,0.0,60.88,60.88,0.59,1016.5,10.19,16.64,349.0,0.42,3.0,10.0
1969-12-31 09:57:15,1571594400,0.0,0.0,65.59,65.59,0.49,1016.5,9.76,14.95,9.0,0.28,4.0,10.0
1969-12-31 09:57:16,1571598000,0.0,0.0,67.98,67.98,0.42,1016.0,8.78,13.1,31.0,0.25,5.0,10.0
1969-12-31 09:57:17,1571601600,0.0,0.0,70.68,70.68,0.35,1016.2,8.62,13.42,35.0,0.22,5.0,10.0
1969-12-31 09:57:18,1571605200,0.0,0.0,72.49,72.49,0.31,1014.7,7.84,13.24,33.0,0.19,5.0,10.0
1969-12-31 09:57:19,1571608800,0.0,0.0,73.72,73.72,0.3,1014.1,8.28,12.48,7.0,0.14,3.0,10.0
1969-12-31 09:57:20,1571612400,0.0,0.0,72.38,72.38,0.32,1014.2,9.83,13.41,333.0,0.1,2.0,10.0
1969-12-31 09:57:21,1571616000,0.0,0.0,70.42,70.42,0.35,1014.1,10.21,14.02,318.0,0.06,0.0,10.0
1969-12-31 09:57:22,1571619600,0.0,0.0,65.79,65.79,0.42,1014.3,10.49,14.33,313.0,0.05,0.0,10.0
1969-12-31 09:57:23,1571623200,0.0,0.0,60.8,60.8,0.51,1015.4,12.26,17.18,308.0,0.02,0.0,10.0
1969-12-31 09:57:24,1571626800,0.0,0.0,57.01,57.01,0.55,1016.3,11.49,17.98,306.0,0.01,0.0,10.0
1969-12-31 09:57:25,1571630400,0.0,0.0,55.47,55.47,0.56,1016.5,10.36,14.98,307.0,0.01,0.0,10.0
1969-12-31 09:57:26,1571634000,0.0,0.0,54.55,54.55,0.58,1016.8,8.51,11.62,306.0,0.02,0.0,10.0
1969-12-31 09:57:27,1571637600,0.0,0.0,54.58,54.58,0.57,1017.1,7.67,9.41,299.0,0.03,0.0,10.0
1969-12-31 09:57:28,1571641200,0.0,0.0,53.3,53.3,0.6,1017.3,7.26,8.54,306.0,0.05,0.0,10.0
1969-12-31 09:57:29,1571644800,0.0,0.0,51.8,51.8,0.62,1017.4,7.12,8.54,305.0,0.07,0.0,10.0
1969-12-31 09:57:30,1571648400,0.0,0.0,49.38,46.88,0.63,1017.7,6.08,8.58,303.0,0.08,0.0,10.0
1969-12-31 09:57:31,1571652000,0.0,0.0,48.78,46.27,0.64,1017.5,5.89,8.02,303.0,0.07,0.0,10.0
1969-12-31 09:57:32,1571655600,0.0,0.0,48.75,46.21,0.64,1017.2,5.93,7.71,307.0,0.05,0.0,10.0
1969-12-31 09:57:33,1571659200,0.0,0.0,48.54,45.65,0.64,1017.2,6.53,7.57,299.0,0.04,0.0,10.0
1969-12-31 09:57:34,1571662800,0.0,0.0,47.93,45.31,0.66,1017.7,5.8,6.84,299.0,0.02,0.0,10.0
1969-12-31 09:57:35,1571666400,0.0,0.0,47.1,44.52,0.66,1018.3,5.47,7.15,311.0,0.01,0.0,10.0
1969-12-31 09:57:36,1571670000,0.0,0.0,49.11,47.88,0.62,1019.1,3.95,5.72,320.0,0.0,0.0,10.0
1969-12-31 09:57:37,1571673600,0.0,0.0,55.34,55.34,0.51,1019.5,3.38,4.76,358.0,0.02,1.0,10.0
1969-12-31 09:57:38,1571677200,0.0,0.0,62.14,62.14,0.41,1019.5,4.94,6.79,65.0,0.01,3.0,10.0
1969-12-31 09:57:39,1571680800,0.0,0.0,68.86,68.86,0.32,1019.2,6.67,8.91,80.0,0.0,4.0,10.0
1969-12-31 09:57:40,1571684400,0.0,0.0,72.82,72.82,0.27,1018.8,8.14,10.85,80.0,0.0,6.0,10.0
1969-12-31 09:57:41,1571688000,0.0,0.0,75.75,75.75,0.23,1018.3,9.17,13.32,77.0,0.0,6.0,10.0
1969-12-31 09:57:42,1571691600,0.0,0.0,78.92,78.92,0.19,1017.7,9.5,13.8,76.0,0.0,5.0,10.0
1969-12-31 09:57:43,1571695200,0.0,0.0,81.08,81.08,0.17,1017.3,9.22,13.09,78.0,0.0,3.0,10.0
1969-12-31 09:57:44,1571698800,0.0,0.0,80.64,80.64,0.17,1017.4,8.26,13.03,79.0,0.0,2.0,10.0
1969-12-31 09:57:45,1571702400,0.0,0.0,79.96,79.96,0.18,1017.2,7.23,10.93,76.0,0.0,0.0,10.0
1969-12-31 09:57:46,1571706000,0.0,0.0,75.4,75.4,0.21,1017.4,5.75,9.04,55.0,0.0,0.0,10.0
1969-12-31 09:57:47,1571709600,0.0,0.0,68.61,68.61,0.28,1018.5,6.09,7.0,354.0,0.0,0.0,10.0
1969-12-31 09:57:48,1571713200,0.0,0.0,62.34,62.34,0.32,1019.2,5.14,6.49,333.0,0.0,0.0,10.0
1969-12-31 09:57:49,1571716800,0.0,0.0,60.35,60.35,0.35,1019.7,5.35,6.78,334.0,0.0,0.0,10.0
1969-12-31 09:57:50,1571720400,0.0,0.0,59.43,59.43,0.36,1020.1,5.6,7.41,337.0,0.0,0.0,10.0
1969-12-31 09:57:51,1571724000,0.0,0.0,58.23,58.23,0.38,1020.5,5.19,6.37,329.0,0.0,0.0,10.0
1969-12-31 09:57:52,1571727600,0.0,0.0,56.83,56.83,0.39,1020.6,5.13,6.53,336.0,0.0,0.0,10.0
1969-12-31 09:57:53,1571731200,0.0,0.0,56.16,56.16,0.39,1020.6,5.62,7.4,339.0,0.0,0.0,10.0
1969-12-31 09:57:54,1571734800,0.0,0.0,54.26,54.26,0.41,1021.2,5.19,7.15,332.0,0.0,0.0,10.0
1969-12-31 09:57:55,1571738400,0.0,0.0,53.53,53.53,0.42,1021.2,4.95,6.61,339.0,0.0,0.0,10.0
1969-12-31 09:57:56,1571742000,0.0,0.0,52.23,52.23,0.44,1020.8,5.02,6.96,343.0,0.0,0.0,10.0
1969-12-31 09:57:57,1571745600,0.0,0.0,52.43,52.43,0.42,1020.8,4.84,6.63,325.0,0.0,0.0,10.0
1969-12-31 09:57:58,1571749200,0.0,0.0,51.52,51.52,0.41,1020.7,4.95,6.56,331.0,0.0,0.0,10.0
1969-12-31 09:57:59,1571752800,0.0,0.0,51.64,51.64,0.38,1021.4,5.11,6.28,324.0,0.0,0.0,10.0
1969-12-31 09:58:00,1571756400,0.0,0.0,54.11,54.11,0.36,1021.9,4.34,5.4,313.0,0.0,0.0,10.0
1969-12-31 09:58:01,1571760000,0.0,0.0,61.53,61.53,0.28,1022.0,3.64,4.87,3.0,0.0,1.0,10.0
1969-12-31 09:58:02,1571763600,0.0,0.0,68.58,68.58,0.22,1021.9,4.18,5.73,64.0,0.0,3.0,10.0
1969-12-31 09:58:03,1571767200,0.0,0.0,74.84,74.84,0.17,1021.1,5.07,7.13,82.0,0.0,4.0,10.0
1969-12-31 09:58:04,1571770800,0.0,0.0,78.35,78.35,0.15,1020.2,5.67,8.38,90.0,0.0,5.0,10.0
1969-12-31 09:58:05,1571774400,0.0,0.0,81.07,81.07,0.13,1018.9,5.84,9.28,86.0,0.0,6.0,10.0
1969-12-31 09:58:06,1571778000,0.0,0.0,83.4,83.4,0.12,1017.9,5.82,9.5,77.0,0.0,5.0,10.0
1969-12-31 09:58:07,1571781600,0.0,0.0,85.68,85.68,0.11,1017.3,5.46,10.01,36.0,0.0,3.0,10.0
1969-12-31 09:58:08,1571785200,0.0,0.0,85.17,85.17,0.12,1016.6,5.54,9.44,1.0,0.0,2.0,10.0
1969-12-31 09:58:09,1571788800,0.0,0.0,84.02,84.02,0.12,1016.3,5.35,8.21,337.0,0.0,0.0,10.0
1969-12-31 09:58:10,1571792400,0.0,0.0,78.61,78.61,0.16,1016.3,5.99,8.88,339.0,0.0,0.0,10.0
1969-12-31 09:58:11,1571796000,0.0,0.0,71.41,71.41,0.23,1016.6,6.93,9.12,317.0,0.0,0.0,10.0
1969-12-31 09:58:12,1571799600,0.0,0.0,64.74,64.74,0.28,1017.3,6.46,9.12,311.0,0.0,0.0,10.0
1969-12-31 09:58:13,1571803200,0.0,0.0,62.27,62.27,0.31,1017.6,6.87,9.72,307.0,0.0,0.0,10.0
1969-12-31 09:58:14,1571806800,0.0,0.0,61.45,61.45,0.33,1017.6,7.3,10.1,306.0,0.0,0.0,10.0
1969-12-31 09:58:15,1571810400,0.0,0.0,59.66,59.66,0.37,1017.4,7.51,10.01,300.0,0.0,0.0,10.0
1969-12-31 09:58:16,1571814000,0.0,0.0,58.49,58.49,0.38,1017.3,6.96,9.62,303.0,0.0,0.0,10.0
1969-12-31 09:58:17,1571817600,0.0,0.0,57.43,57.43,0.4,1016.9,7.14,9.98,300.0,0.0,0.0,10.0
1969-12-31 09:58:18,1571821200,0.0,0.0,55.46,55.46,0.43,1017.1,6.55,9.77,304.0,0.0,0.0,10.0
1969-12-31 09:58:19,1571824800,0.0,0.0,54.73,54.73,0.45,1016.4,5.97,8.79,306.0,0.0,0.0,10.0
1969-12-31 09:58:20,1571828400,0.0,0.0,53.78,53.78,0.46,1016.1,5.43,7.47,321.0,0.0,0.0,10.0
1969-12-31 09:58:21,1571832000,0.0,0.0,52.47,52.47,0.47,1015.2,5.02,6.33,313.0,0.0,0.0,10.0
1969-12-31 09:58:22,1571835600,0.0,0.0,51.59,51.59,0.48,1015.5,4.79,5.86,319.0,0.0,0.0,10.0
1969-12-31 09:58:23,1571839200,0.0,0.0,50.66,50.66,0.48,1015.7,4.88,6.11,312.0,0.0,0.0,10.0
1969-12-31 09:58:24,1571842800,0.0,0.0,54.06,54.06,0.42,1016.0,4.11,5.77,320.0,0.0,0.0,10.0
1969-12-31 09:58:25,1571846400,0.0,0.0,59.72,59.72,0.35,1016.0,4.0,5.51,356.0,0.0,1.0,10.0
1969-12-31 09:58:26,1571850000,0.0,0.0,66.92,66.92,0.27,1015.7,5.54,7.89,67.0,0.01,3.0,10.0
1969-12-31 09:58:27,1571853600,0.0,0.0,73.28,73.28,0.21,1015.2,7.36,11.04,83.0,0.01,4.0,10.0
1969-12-31 09:58:28,1571857200,0.0,0.0,77.14,77.14,0.16,1014.6,8.79,12.31,83.0,0.01,5.0,10.0
1969-12-31 09:58:29,1571860800,0.0,0.0,80.0,80.0,0.13,1013.6,9.17,11.84,79.0,0.0,6.0,10.0
1969-12-31 09:58:30,1571864400,0.0,0.0,82.18,82.18,0.11,1012.9,9.46,11.89,76.0,0.0,5.0,10.0
1969-12-31 09:58:31,1571868000,0.0,0.0,84.13,84.13,0.1,1012.7,10.37,13.78,71.0,0.0,3.0,10.0
1969-12-31 09:58:32,1571871600,0.0,0.0,83.41,83.41,0.1,1012.3,10.55,15.06,70.0,0.0,1.0,10.0
1969-12-31 09:58:33,1571875200,0.0,0.0,82.37,82.37,0.11,1012.5,9.47,13.9,72.0,0.0,0.0,10.0
1969-12-31 09:58:34,1571878800,0.0,0.0,77.91,77.91,0.13,1012.4,7.96,12.57,66.0,0.01,0.0,10.0
1969-12-31 09:58:35,1571882400,0.0,0.0,71.98,71.98,0.16,1013.1,7.17,9.79,48.0,0.02,0.0,10.0
1969-12-31 09:58:36,1571886000,0.0,0.0,66.42,66.42,0.18,1013.9,6.23,8.86,50.0,0.02,0.0,10.0
1969-12-31 09:58:37,1571889600,0.0,0.0,64.2,64.2,0.21,1014.5,6.66,9.43,40.0,0.02,0.0,10.0
1969-12-31 09:58:38,1571893200,0.0,0.0,63.05,63.05,0.25,1014.6,7.09,9.69,25.0,0.01,0.0,10.0
1969-12-31 09:58:39,1571896800,0.0,0.0,62.89,62.89,0.26,1014.8,6.89,9.07,38.0,0.0,0.0,10.0
1969-12-31 09:58:40,1571900400,0.0,0.0,61.55,61.55,0.27,1015.2,7.64,9.87,51.0,0.01,0.0,10.0
1969-12-31 09:58:41,1571904000,0.0,0.0,60.78,60.78,0.27,1015.9,8.86,11.39,66.0,0.02,0.0,10.0
1969-12-31 09:58:42,1571907600,0.0,0.0,57.77,57.77,0.29,1016.0,8.08,11.84,65.0,0.02,0.0,10.0
1969-12-31 09:58:43,1571911200,0.0,0.0,56.53,56.53,0.29,1016.6,8.83,13.13,71.0,0.02,0.0,10.0
1969-12-31 09:58:44,1571914800,0.0,0.0,56.27,56.27,0.27,1016.5,9.38,13.9,66.0,0.02,0.0,10.0
1969-12-31 09:58:45,1571918400,0.0,0.0,56.53,56.53,0.26,1015.3,8.41,10.62,72.0,0.02,0.0,10.0
1969-12-31 09:58:46,1571922000,0.0,0.0,55.92,55.92,0.25,1016.8,9.5,12.51,79.0,0.02,0.0,10.0
1969-12-31 09:58:47,1571925600,0.0,0.0,54.72,54.72,0.24,1018.3,10.69,16.41,74.0,0.02,0.0,10.0
1969-12-31 09:58:48,1571929200,0.0,0.0,56.8,56.8,0.2,1019.1,10.89,19.05,70.0,0.02,0.0,10.0
1969-12-31 09:58:49,1571932800,0.0,0.0,61.36,61.36,0.15,1019.8,11.89,22.11,70.0,0.02,1.0,10.0
1969-12-31 09:58:50,1571936400,0.0,0.0,66.84,66.84,0.1,1020.1,14.93,22.13,70.0,0.03,3.0,10.0
1969-12-31 09:58:51,1571940000,0.0,0.0,71.52,71.52,0.08,1019.9,16.88,24.25,75.0,0.03,4.0,10.0
1969-12-31 09:58:52,1571943600,0.0,0.0,74.41,74.41,0.06,1019.7,18.33,24.02,75.0,0.03,5.0,10.0
1969-12-31 09:58:53,1571947200,0.0,0.0,76.92,76.92,0.06,1018.5,18.78,25.01,73.0,0.04,5.0,10.0
1969-12-31 09:58:54,1571950800,0.0,0.0,78.85,78.85,0.05,1018.0,17.1,24.28,75.0,0.04,4.0,10.0
1969-12-31 09:58:55,1571954400,0.0,0.0,80.22,80.22,0.04,1018.4,15.87,21.94,76.0,0.03,3.0,10.0
1969-12-31 09:58:56,1571958000,0.0,0.0,80.24,80.24,0.04,1017.7,15.17,20.37,77.0,0.02,1.0,10.0
1969-12-31 09:58:57,1571961600,0.0,0.0,78.07,78.07,0.05,1017.6,14.1,19.07,79.0,0.02,0.0,10.0
1969-12-31 09:58:58,1571965200,0.0,0.0,73.89,73.89,0.05,1017.5,11.59,16.76,75.0,0.02,0.0,10.0
1969-12-31 09:58:59,1571968800,0.0,0.0,68.07,68.07,0.07,1018.8,10.32,15.4,66.0,0.03,0.0,10.0
1969-12-31 09:59:00,1571972400,0.0,0.0,62.38,62.38,0.09,1019.8,7.81,12.95,58.0,0.04,0.0,10.0
1969-12-31 09:59:01,1571976000,0.0,0.0,59.66,59.66,0.09,1019.4,7.31,11.41,53.0,0.03,0.0,10.0
1969-12-31 09:59:02,1571979600,0.0,0.0,58.6,58.6,0.09,1020.3,8.06,11.78,46.0,0.02,0.0,10.0
1969-12-31 09:59:03,1571983200,0.0,0.0,58.3,58.3,0.09,1020.4,7.45,10.01,45.0,0.02,0.0,10.0
1969-12-31 09:59:04,1571986800,0.0,0.0,57.78,57.78,0.09,1020.6,7.84,10.2,44.0,0.03,0.0,10.0
1969-12-31 09:59:05,1571990400,0.0,0.0,56.77,56.77,0.08,1020.8,8.49,10.33,46.0,0.05,0.0,10.0
1969-12-31 09:59:06,1571994000,0.0,0.0,54.04,54.04,0.09,1021.0,7.61,10.55,55.0,0.06,0.0,10.0
1969-12-31 09:59:07,1571997600,0.0,0.0,53.1,53.1,0.09,1020.6,7.93,11.18,49.0,0.05,0.0,10.0
1969-12-31 09:59:08,1572001200,0.0,0.0,53.35,53.35,0.08,1021.0,8.58,11.88,59.0,0.04,0.0,10.0
1969-12-31 09:59:09,1572004800,0.0,0.0,53.11,53.11,0.11,1020.2,6.96,9.16,57.0,0.03,0.0,10.0
1969-12-31 09:59:10,1572008400,0.0,0.0,52.35,52.35,0.11,1020.3,7.19,9.43,58.0,0.02,0.0,10.0
1969-12-31 09:59:11,1572012000,0.0,0.0,51.9,51.9,0.11,1020.8,8.08,10.81,50.0,0.01,0.0,10.0
1969-12-31 09:59:12,1572015600,0.0,0.0,54.35,54.35,0.09,1021.4,7.74,11.1,40.0,0.0,0.0,10.0
1969-12-31 09:59:13,1572019200,0.0,0.0,59.44,59.44,0.08,1021.1,7.92,11.52,60.0,0.0,1.0,10.0
1969-12-31 09:59:14,1572022800,0.0,0.0,64.96,64.96,0.07,1020.8,10.36,15.2,66.0,0.0,3.0,10.0
1969-12-31 09:59:15,1572026400,0.0,0.0,70.94,70.94,0.06,1020.1,10.65,15.29,69.0,0.0,4.0,10.0
1969-12-31 09:59:16,1572030000,0.0,0.0,74.9,74.9,0.06,1019.3,11.6,16.29,71.0,0.03,5.0,10.0
1969-12-31 09:59:17,1572033600,0.0,0.0,77.29,77.29,0.06,1018.2,11.43,15.37,69.0,0.07,5.0,10.0
1969-12-31 09:59:18,1572037200,0.0,0.0,78.95,78.95,0.06,1017.5,9.98,13.96,68.0,0.1,4.0,10.0
1969-12-31 09:59:19,1572040800,0.0,0.0,80.83,80.83,0.06,1016.7,8.61,11.6,73.0,0.1,3.0,10.0
1969-12-31 09:59:20,1572044400,0.0,0.0,81.89,81.89,0.06,1016.1,7.19,9.69,73.0,0.07,1.0,10.0
1969-12-31 09:59:21,1572048000,0.0,0.0,80.52,80.52,0.07,1015.2,6.14,8.21,71.0,0.05,0.0,10.0
1969-12-31 09:59:22,1572051600,0.0,0.0,75.11,75.11,0.1,1015.4,4.91,6.92,53.0,0.03,0.0,10.0
1969-12-31 09:59:23,1572055200,0.0,0.0,68.09,68.09,0.13,1015.7,4.32,5.24,339.0,0.01,0.0,10.0
1969-12-31 09:59:24,1572058800,0.0,0.0,61.66,61.66,0.17,1016.2,4.87,6.51,313.0,0.0,0.0,10.0
1969-12-31 09:59:25,1572062400,0.0,0.0,59.56,59.56,0.19,1016.1,5.06,7.25,311.0,0.0,0.0,10.0
1969-12-31 09:59:26,1572066000,0.0,0.0,58.7,58.7,0.21,1015.9,5.37,7.93,311.0,0.0,0.0,10.0
1969-12-31 09:59:27,1572069600,0.0,0.0,57.76,57.76,0.25,1015.7,5.58,7.89,306.0,0.0,0.0,10.0
1969-12-31 09:59:28,1572073200,0.0,0.0,56.36,56.36,0.26,1014.7,5.67,8.38,302.0,0.0,0.0,10.0
1969-12-31 09:59:29,1572076800,0.0,0.0,55.22,55.22,0.27,1014.6,5.93,9.01,301.0,0.0,0.0,10.0
1969-12-31 09:59:30,1572080400,0.0,0.0,53.0,53.0,0.3,1014.4,6.23,9.77,299.0,0.0,0.0,10.0
1969-12-31 09:59:31,1572084000,0.0,0.0,52.21,52.21,0.33,1013.8,6.63,10.31,296.0,0.0,0.0,10.0
1969-12-31 09:59:32,1572087600,0.0,0.0,53.11,53.11,0.33,1013.0,7.41,11.27,295.0,0.0,0.0,10.0
1969-12-31 09:59:33,1572091200,0.0,0.0,53.63,53.63,0.36,1012.2,7.58,11.38,300.0,0.0,0.0,10.0
1969-12-31 09:59:34,1572094800,0.0,0.0,53.0,53.0,0.38,1012.1,7.81,11.22,300.0,0.0,0.0,10.0
1969-12-31 09:59:35,1572098400,0.0,0.0,51.82,51.82,0.4,1012.2,7.5,11.03,298.0,0.0,0.0,10.0
1969-12-31 09:59:36,1572102000,0.0,0.0,53.92,53.92,0.37,1012.5,6.48,10.3,299.0,0.0,0.0,10.0
1969-12-31 09:59:37,1572105600,0.0,0.0,60.91,60.91,0.3,1012.1,5.56,10.03,306.0,0.06,1.0,10.0
1969-12-31 09:59:38,1572109200,0.0,0.0,68.77,68.77,0.22,1011.5,5.56,9.58,279.0,0.13,3.0,10.0
1969-12-31 09:59:39,1572112800,0.0,0.0,75.48,75.48,0.17,1010.6,5.61,9.68,275.0,0.16,4.0,10.0
1969-12-31 09:59:40,1572116400,0.0,0.0,79.83,79.83,0.14,1009.7,7.3,11.22,280.0,0.16,5.0,10.0
1969-12-31 09:59:41,1572120000,0.0,0.0,82.73,82.73,0.11,1008.5,10.08,14.39,273.0,0.13,5.0,10.0
1969-12-31 09:59:42,1572123600,0.0,0.0,83.77,83.77,0.1,1007.5,11.75,16.2,278.0,0.11,4.0,10.0
1969-12-31 09:59:43,1572127200,0.0,0.0,84.21,84.21,0.1,1006.9,13.0,17.34,292.0,0.09,3.0,10.0
1969-12-31 09:59:44,1572130800,0.0,0.0,82.92,82.92,0.11,1006.4,13.01,17.6,259.0,0.07,1.0,10.0
1969-12-31 09:59:45,1572134400,0.0,0.0,80.36,80.36,0.13,1006.2,12.4,16.66,268.0,0.07,0.0,10.0
1969-12-31 09:59:46,1572138000,0.0,0.0,75.23,75.23,0.16,1006.2,11.27,15.72,265.0,0.11,0.0,10.0
1969-12-31 09:59:47,1572141600,0.0,0.0,69.48,69.48,0.21,1006.8,10.6,14.28,257.0,0.18,0.0,10.0
1969-12-31 09:59:48,1572145200,0.0,0.0,64.76,64.76,0.22,1006.9,9.41,13.93,262.0,0.25,0.0,10.0
1969-12-31 09:59:49,1572148800,0.0,0.0,62.44,62.44,0.24,1007.0,9.72,13.54,273.0,0.26,0.0,10.0
1969-12-31 09:59:50,1572152400,0.0,0.0,61.62,61.62,0.27,1007.0,9.58,13.27,242.0,0.26,0.0,10.0
1969-12-31 09:59:51,1572156000,0.0,0.0,60.33,60.33,0.26,1006.9,9.77,12.56,261.0,0.23,0.0,10.0
1969-12-31 09:59:52,1572159600,0.0,0.0,59.29,59.29,0.29,1006.6,10.01,12.71,265.0,0.22,0.0,10.0
1969-12-31 09:59:53,1572163200,0.0,0.0,57.95,57.95,0.32,1006.3,10.43,13.71,255.0,0.21,0.0,10.0
1969-12-31 09:59:54,1572166800,0.0,0.0,55.92,55.92,0.32,1005.5,10.07,14.51,257.0,0.19,0.0,10.0
1969-12-31 09:59:55,1572170400,0.0,0.0,54.56,54.56,0.35,1005.8,10.39,14.35,261.0,0.17,0.0,10.0
1969-12-31 09:59:56,1572174000,0.0,0.0,53.69,53.69,0.4,1005.4,10.74,14.19,245.0,0.15,0.0,10.0
1969-12-31 09:59:57,1572177600,0.0,0.0,52.8,52.8,0.45,1004.6,10.91,13.32,250.0,0.11,0.0,10.0
1969-12-31 09:59:58,1572181200,0.0,0.0,52.12,52.12,0.46,1005.6,10.66,14.08,252.0,0.08,0.0,10.0
1969-12-31 09:59:59,1572184800,0.0,0.0,50.8,50.8,0.49,1006.4,9.83,14.15,261.0,0.04,0.0,10.0
1969-12-31 10:00:00,1572188400,0.0,0.0,52.31,52.31,0.48,1006.8,9.41,13.61,261.0,0.0,0.0,10.0
1969-12-31 10:00:01,1572192000,0.0,0.0,55.53,55.53,0.47,1007.3,9.69,12.64,270.0,0.0,1.0,10.0
1969-12-31 10:00:02,1572195600,0.0,0.0,60.17,60.17,0.42,1007.5,9.95,12.59,258.0,0.0,2.0,10.0
1969-12-31 10:00:03,1572199200,0.0,0.0,65.5,65.5,0.36,1008.0,8.24,10.51,244.0,0.0,4.0,10.0
1969-12-31 10:00:04,1572202800,0.0,0.0,68.3,68.3,0.34,1007.5,7.76,9.78,203.0,0.0,5.0,10.0
1969-12-31 10:00:05,1572206400,0.0,0.0,70.17,70.17,0.3,1007.8,7.73,10.02,154.0,0.0,5.0,10.0
1969-12-31 10:00:06,1572210000,0.0,0.0,68.61,68.61,0.29,1006.9,8.09,11.21,178.0,0.0,4.0,10.0
1969-12-31 10:00:07,1572213600,0.0,0.0,68.01,68.01,0.29,1007.2,9.72,12.36,113.0,0.06,3.0,10.0
1969-12-31 10:00:08,1572217200,0.0,0.0,66.69,66.69,0.27,1007.5,11.16,15.29,72.0,0.14,1.0,10.0
1969-12-31 10:00:09,1572220800,0.0,0.0,65.16,65.16,0.28,1008.0,10.04,15.28,37.0,0.34,0.0,10.0
1969-12-31 10:00:10,1572224400,0.0,0.0,60.72,60.72,0.22,1010.0,12.05,18.32,31.0,0.35,0.0,10.0
1969-12-31 10:00:11,1572228000,0.0,0.0,56.13,56.13,0.2,1012.6,12.27,21.4,27.0,0.3,0.0,10.0
1969-12-31 10:00:12,1572231600,0.0,0.0,52.12,52.12,0.18,1013.4,11.26,24.83,38.0,0.25,0.0,10.0
1969-12-31 10:00:13,1572235200,0.001,0.01,50.33,50.33,0.17,1014.5,11.65,26.4,56.0,0.21,0.0,10.0
1969-12-31 10:00:14,1572238800,0.0,0.0,49.27,44.28,0.18,1014.8,12.8,28.29,55.0,0.16,0.0,10.0
1969-12-31 10:00:15,1572242400,0.0,0.0,48.06,42.88,0.21,1014.9,12.34,21.74,53.0,0.04,0.0,10.0
1969-12-31 10:00:16,1572246000,0.0,0.0,47.25,41.89,0.2,1015.8,12.22,22.5,56.0,0.03,0.0,10.0
1969-12-31 10:00:17,1572249600,0.0,0.0,45.85,40.17,0.21,1016.7,12.07,21.12,57.0,0.01,0.0,10.0
1969-12-31 10:00:18,1572253200,0.0005,0.01,43.1,37.61,0.22,1017.1,9.7,19.16,60.0,0.0,0.0,10.0
1969-12-31 10:00:19,1572256800,0.0006,0.01,41.47,35.87,0.24,1017.9,9.07,16.79,60.0,0.0,0.0,10.0
1969-12-31 10:00:20,1572260400,0.0,0.0,40.35,34.48,0.25,1017.8,9.09,16.8,58.0,0.0,0.0,10.0
1969-12-31 10:00:21,1572264000,0.0016,0.01,39.61,33.58,0.25,1018.9,9.08,12.51,53.0,0.0,0.0,10.0
1969-12-31 10:00:22,1572267600,0.001,0.01,38.62,32.26,0.28,1019.4,9.29,14.17,62.0,0.0,0.0,10.0
1969-12-31 10:00:23,1572271200,0.0,0.0,37.53,30.54,0.3,1019.1,10.09,16.24,53.0,0.0,0.0,10.0
1969-12-31 10:00:24,1572274800,0.0,0.0,39.64,33.42,0.28,1019.9,9.49,19.31,50.0,0.0,0.0,10.0
1969-12-31 10:00:25,1572278400,0.0016,0.01,44.1,38.11,0.22,1020.2,11.68,21.8,63.0,0.0,1.0,10.0
1969-12-31 10:00:26,1572282000,0.0,0.0,48.23,43.03,0.17,1019.9,12.54,21.76,67.0,0.0,2.0,10.0
1969-12-31 10:00:27,1572285600,0.0,0.0,52.22,52.22,0.13,1019.3,12.68,17.19,75.0,0.0,4.0,10.0
1969-12-31 10:00:28,1572289200,0.0,0.0,55.45,55.45,0.1,1018.8,12.67,16.66,77.0,0.0,5.0,10.0
1969-12-31 10:00:29,1572292800,0.0,0.0,57.9,57.9,0.08,1017.7,11.81,15.4,75.0,0.0,5.0,10.0
1969-12-31 10:00:30,1572296400,0.0,0.0,60.77,60.77,0.07,1016.6,10.09,13.66,77.0,0.0,4.0,10.0
1969-12-31 10:00:31,1572300000,0.0,0.0,62.47,62.47,0.06,1015.7,8.17,11.44,84.0,0.0,3.0,10.0
1969-12-31 10:00:32,1572303600,0.0,0.0,61.27,61.27,0.07,1015.0,6.04,9.04,93.0,0.0,1.0,10.0
1969-12-31 10:00:33,1572307200,0.0,0.0,60.39,60.39,0.07,1014.6,4.79,7.32,91.0,0.0,0.0,10.0
1969-12-31 10:00:34,1572310800,0.0,0.0,56.46,56.46,0.09,1014.5,4.13,6.2,76.0,0.0,0.0,10.0
