,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,precipAccumulation,ozone
1969-12-31 18:18:42,1576245600,0.0,0.0,46.69,41.89,0.83,10.1,14.05,316.0,0.09,0.0,10.0,0.0047,258.7
1969-12-31 18:18:43,1576249200,0.0,0.0,47.04,42.72,0.81,9.06,13.31,314.0,0.14,0.0,10.0,0.0047,258.3
1969-12-31 18:18:44,1576252800,0.0,0.0,49.56,46.17,0.78,8.15,12.4,314.0,0.22,0.0,10.0,0.0047,259.3
1969-12-31 18:18:45,1576256400,0.0021,0.03,54.11,54.11,0.7,7.63,11.27,303.0,0.1,1.0,10.0,0.0047,260.8
1969-12-31 18:18:46,1576260000,0.0,0.0,59.14,59.14,0.59,8.25,11.41,295.0,0.01,2.0,10.0,0.0047,261.9
1969-12-31 18:18:47,1576263600,0.0005,0.02,61.83,61.83,0.54,9.15,13.43,292.0,0.0,3.0,10.0,0.0047,261.6
1969-12-31 18:18:48,1576267200,0.0018,0.02,62.91,62.91,0.54,11.89,18.91,298.0,0.0,3.0,10.0,0.0047,260.8
1969-12-31 18:18:49,1576270800,0.0006,0.02,62.39,62.39,0.54,13.89,22.2,292.0,0.0,3.0,10.0,0.0047,260.4
1969-12-31 18:18:50,1576274400,0.0016,0.02,61.38,61.38,0.54,15.21,24.78,292.0,0.0,2.0,10.0,0.0047,261.2
1969-12-31 18:18:51,1576278000,0.0,0.0,59.68,59.68,0.59,14.98,24.85,289.0,0.0,1.0,10.0,0.0047,262.5
1969-12-31 18:18:52,1576281600,0.0008,0.02,57.33,57.33,0.62,14.44,24.03,291.0,0.06,0.0,10.0,0.0047,263.1
1969-12-31 18:18:53,1576285200,0.0017,0.02,54.8,54.8,0.69,14.21,24.46,294.0,0.22,0.0,10.0,0.0047,262.3
1969-12-31 18:18:54,1576288800,0.0014,0.03,52.84,52.84,0.78,13.89,24.47,293.0,0.35,0.0,10.0,0.0047,260.9
1969-12-31 18:18:55,1576292400,0.0,0.0,51.55,51.55,0.83,12.89,24.32,291.0,0.42,0.0,9.391,0.0047,259.5
1969-12-31 18:18:56,1576296000,0.0007,0.02,51.0,51.0,0.85,13.23,24.11,293.0,0.45,0.0,9.474,0.0047,258.3
1969-12-31 18:18:57,1576299600,0.0005,0.03,50.74,50.74,0.86,13.84,24.44,292.0,0.34,0.0,10.0,0.0047,257.0
1969-12-31 18:18:58,1576303200,0.0017,0.05,50.42,50.42,0.88,13.74,22.37,288.0,0.25,0.0,10.0,0.0047,256.5
1969-12-31 18:18:59,1576306800,0.001,0.06,50.31,50.31,0.91,13.79,23.22,290.0,0.47,0.0,6.944,0.0047,256.4
1969-12-31 18:19:00,1576310400,0.0009,0.07,49.84,44.62,0.95,14.26,23.04,290.0,0.51,0.0,7.289,0.0047,257.9
1969-12-31 18:19:01,1576314000,0.0017,0.08,49.77,45.02,0.94,12.4,21.42,285.0,0.55,0.0,7.74,0.0047,258.9
1969-12-31 18:19:02,1576317600,0.0015,0.07,49.16,43.95,0.94,13.46,24.27,285.0,0.57,0.0,6.976,0.0047,258.6
1969-12-31 18:19:03,1576321200,0.0013,0.06,48.46,42.88,0.94,14.19,25.32,285.0,0.48,0.0,7.621,0.0047,257.7
1969-12-31 18:19:04,1576324800,0.001,0.05,47.67,41.95,0.95,13.86,25.01,287.0,0.44,0.0,6.85,0.0047,257.5
1969-12-31 18:19:05,1576328400,0.0011,0.06,47.41,41.42,0.98,14.62,24.86,276.0,0.44,0.0,7.024,0.0047,259.8
1969-12-31 18:19:06,1576332000,0.0054,0.1,46.62,40.53,0.99,14.2,25.55,293.0,0.48,0.0,7.288,0.0047,261.9
1969-12-31 18:19:07,1576335600,0.0087,0.1,46.02,39.85,0.99,13.89,24.84,283.0,0.45,0.0,7.208,0.0047,263.7
1969-12-31 18:19:08,1576339200,0.009,0.12,46.59,40.46,0.97,14.3,26.31,282.0,0.51,0.0,5.854,0.0047,265.0
1969-12-31 18:19:09,1576342800,0.0066,0.12,47.85,41.65,0.9,15.96,27.74,292.0,0.51,1.0,5.577,0.0047,265.9
1969-12-31 18:19:10,1576346400,0.0035,0.09,48.77,42.63,0.85,16.84,27.62,292.0,0.43,2.0,10.0,0.0047,266.6
1969-12-31 18:19:11,1576350000,0.0022,0.06,50.04,50.04,0.8,16.68,27.4,294.0,0.42,3.0,7.238,0.0047,267.4
1969-12-31 18:19:12,1576353600,0.003,0.07,50.43,50.43,0.8,17.7,28.52,298.0,0.4,3.0,10.0,0.0047,266.9
1969-12-31 18:19:13,1576357200,0.0049,0.1,49.12,43.14,0.8,16.62,27.77,296.0,0.41,2.0,10.0,0.0047,266.7
1969-12-31 18:19:14,1576360800,0.0076,0.15,48.76,42.72,0.85,16.43,28.63,293.0,0.34,2.0,10.0,0.0047,266.1
1969-12-31 18:19:15,1576364400,0.0077,0.14,48.06,41.82,0.88,16.41,27.93,293.0,0.47,1.0,7.038,0.0047,265.7
1969-12-31 18:19:16,1576368000,0.0044,0.12,46.93,40.33,0.9,16.52,27.26,296.0,0.59,0.0,8.222,0.0047,268.5
1969-12-31 18:19:17,1576371600,0.0028,0.08,45.71,38.55,0.9,17.4,28.78,297.0,0.54,0.0,8.307,0.0047,275.8
1969-12-31 18:19:18,1576375200,0.0064,0.12,44.38,36.51,0.89,18.75,31.34,298.0,0.48,0.0,7.177,0.0047,288.8
1969-12-31 18:19:19,1576378800,0.0058,0.09,42.94,34.79,0.89,18.07,33.62,301.0,0.45,0.0,9.578,0.0047,298.3
1969-12-31 18:19:20,1576382400,0.0069,0.08,41.9,33.39,0.89,18.25,33.93,304.0,0.42,0.0,9.427,0.0047,301.2
1969-12-31 18:19:21,1576386000,0.0058,0.07,40.99,32.05,0.9,18.85,34.57,298.0,0.34,0.0,9.24,0.0047,300.6
1969-12-31 18:19:22,1576389600,0.0014,0.05,40.27,31.34,0.88,18.0,33.25,298.0,0.33,0.0,9.204,0.0047,301.6
1969-12-31 18:19:23,1576393200,0.0021,0.06,39.48,29.95,0.88,19.4,36.02,299.0,0.37,0.0,7.652,0.0047,299.9
1969-12-31 18:19:24,1576396800,0.004,0.07,38.68,28.67,0.91,20.34,37.42,301.0,0.4,0.0,7.136,0.0047,297.2
1969-12-31 18:19:25,1576400400,0.0061,0.07,37.98,27.56,0.9,21.08,39.14,303.0,0.46,0.0,7.622,0.0047,295.5
1969-12-31 18:19:26,1576404000,0.0082,0.07,37.11,26.03,0.89,22.71,40.16,304.0,0.46,0.0,7.563,0.0047,295.6
1969-12-31 18:19:27,1576407600,0.0095,0.06,36.34,24.79,0.89,23.68,42.43,301.0,0.49,0.0,5.436,0.0047,296.7
1969-12-31 18:19:28,1576411200,0.0098,0.06,35.83,24.24,0.89,23.13,40.28,300.0,0.5,0.0,7.301,0.0047,297.9
1969-12-31 18:19:29,1576414800,0.0066,0.09,35.31,23.31,0.89,24.09,42.07,302.0,0.45,0.0,9.444,0.0047,301.6
1969-12-31 18:19:30,1576418400,0.008,0.09,34.86,23.02,0.88,22.8,40.87,304.0,0.56,0.0,5.086,0.0047,303.1
1969-12-31 18:19:31,1576422000,0.0079,0.07,34.41,23.26,0.87,19.59,38.07,306.0,0.5,0.0,8.984,0.0047,304.6
1969-12-31 18:19:32,1576425600,0.0064,0.07,34.6,23.96,0.84,17.98,34.79,309.0,0.55,0.0,6.163,0.0047,306.7
1969-12-31 18:19:33,1576429200,0.0042,0.08,35.89,25.81,0.81,17.41,31.71,310.0,0.55,1.0,7.792,0.0047,308.8
1969-12-31 18:19:34,1576432800,0.0005,0.05,37.95,28.57,0.78,17.11,29.57,311.0,0.5,2.0,5.535,0.0047,310.0
1969-12-31 18:19:35,1576436400,0.0005,0.08,39.07,29.92,0.76,17.47,28.71,308.0,0.45,2.0,9.309,0.0047,308.3
1969-12-31 18:19:36,1576440000,0.0013,0.09,40.1,31.35,0.73,17.08,27.42,309.0,0.41,2.0,7.741,0.0047,308.4
1969-12-31 18:19:37,1576443600,0.0027,0.13,38.94,29.89,0.76,16.98,28.41,311.0,0.37,2.0,9.47,0.0047,308.1
1969-12-31 18:19:38,1576447200,0.0043,0.14,39.29,30.17,0.74,17.58,28.88,314.0,0.35,1.0,10.0,0.0047,307.4
1969-12-31 18:19:39,1576450800,0.0016,0.1,38.97,29.71,0.75,17.78,29.32,312.0,0.34,1.0,10.0,0.0047,306.5
1969-12-31 18:19:40,1576454400,0.0,0.0,38.35,29.16,0.76,16.85,27.08,311.0,0.17,0.0,9.953,0.0047,305.7
1969-12-31 18:19:41,1576458000,0.0,0.0,37.78,28.8,0.76,15.64,25.32,311.0,0.16,0.0,10.0,0.0047,303.2
1969-12-31 18:19:42,1576461600,0.0005,0.02,36.66,28.15,0.77,13.28,22.79,314.0,0.16,0.0,10.0,0.0047,302.8
1969-12-31 18:19:43,1576465200,0.0011,0.03,35.8,27.91,0.79,11.16,19.65,316.0,0.18,0.0,10.0,0.0047,302.7
1969-12-31 18:19:44,1576468800,0.0004,0.02,35.5,27.66,0.79,10.89,16.38,317.0,0.21,0.0,10.0,0.0047,303.3
1969-12-31 18:19:45,1576472400,0.0002,0.01,35.17,27.96,0.79,9.37,12.97,317.0,0.24,0.0,10.0,0.0047,304.0
1969-12-31 18:19:46,1576476000,0.0018,0.01,35.29,28.2,0.76,9.18,10.42,317.0,0.17,0.0,10.0,0.0047,307.1
1969-12-31 18:19:47,1576479600,0.0,0.0,35.1,28.44,0.76,8.31,9.41,321.0,0.23,0.0,10.0,0.0047,306.0
1969-12-31 18:19:48,1576483200,0.0,0.0,34.55,28.08,0.78,7.77,9.54,327.0,0.32,0.0,10.0,0.0047,303.9
1969-12-31 18:19:49,1576486800,0.0,0.0,33.28,27.28,0.8,6.64,9.23,337.0,0.33,0.0,10.0,0.0047,301.9
1969-12-31 18:19:50,1576490400,0.0,0.0,32.79,27.53,0.79,5.54,8.05,343.0,0.36,0.0,10.0,0.0047,300.3
1969-12-31 18:19:51,1576494000,0.0013,0.02,32.74,27.16,0.77,5.94,8.53,0.0,0.37,0.0,10.0,0.0047,298.8
1969-12-31 18:19:52,1576497600,0.0011,0.02,32.3,27.13,0.79,5.34,6.64,4.0,0.23,0.0,10.0,0.0047,297.5
1969-12-31 18:19:53,1576501200,0.0,0.0,32.28,27.06,0.76,5.39,7.36,31.0,0.14,0.0,10.0,0.0047,296.4
1969-12-31 18:19:54,1576504800,0.0015,0.02,32.81,26.11,0.75,7.56,10.84,51.0,0.08,0.0,10.0,0.0047,295.5
1969-12-31 18:19:55,1576508400,0.0,0.0,32.59,25.78,0.69,7.66,11.63,59.0,0.03,0.0,10.0,0.0047,295.0
1969-12-31 18:19:56,1576512000,0.0016,0.02,34.7,28.03,0.64,8.17,13.03,63.0,0.02,0.0,10.0,0.0047,295.5
1969-12-31 18:19:57,1576515600,0.0,0.0,37.92,30.67,0.58,10.9,18.59,68.0,0.03,1.0,10.0,0.0047,296.4
1969-12-31 18:19:58,1576519200,0.0,0.0,41.32,34.53,0.5,11.91,17.36,78.0,0.04,2.0,10.0,0.0047,296.0
1969-12-31 18:19:59,1576522800,0.0,0.0,43.21,36.38,0.43,13.53,19.83,77.0,0.02,3.0,10.0,0.0047,291.9
1969-12-31 18:20:00,1576526400,0.0011,0.02,45.1,38.3,0.39,15.21,22.07,76.0,0.01,3.0,10.0,0.0047,286.1
1969-12-31 18:20:01,1576530000,0.0,0.0,45.8,39.43,0.35,14.41,23.08,79.0,0.01,3.0,10.0,0.0047,281.4
1969-12-31 18:20:02,1576533600,0.0,0.0,46.4,40.31,0.32,13.96,23.29,78.0,0.0,2.0,10.0,0.0047,279.2
1969-12-31 18:20:03,1576537200,0.0,0.0,46.32,40.37,0.3,13.42,22.29,78.0,0.01,1.0,10.0,0.0047,278.1
1969-12-31 18:20:04,1576540800,0.0014,0.01,44.49,38.37,0.29,12.34,20.24,77.0,0.03,0.0,10.0,0.0047,277.0
1969-12-31 18:20:05,1576544400,0.0,0.0,42.17,35.55,0.32,12.06,21.03,77.0,0.19,0.0,10.0,0.0047,271.1
1969-12-31 18:20:06,1576548000,0.0,0.0,40.26,33.37,0.32,11.48,20.19,72.0,0.09,0.0,10.0,0.0047,269.2
1969-12-31 18:20:07,1576551600,0.0,0.0,37.69,30.38,0.33,10.92,22.27,72.0,0.12,0.0,10.0,0.0047,268.3
1969-12-31 18:20:08,1576555200,0.0,0.0,36.86,28.91,0.33,11.97,23.28,69.0,0.21,0.0,10.0,0.0047,269.0
1969-12-31 18:20:09,1576558800,0.001,0.01,36.3,27.98,0.34,12.55,23.73,67.0,0.12,0.0,10.0,0.0047,270.8
1969-12-31 18:20:10,1576562400,0.0011,0.01,36.62,28.3,0.33,12.76,19.47,74.0,0.26,0.0,10.0,0.0047,272.2
1969-12-31 18:20:11,1576566000,0.0007,0.01,35.9,27.3,0.33,13.01,19.57,71.0,0.22,0.0,10.0,0.0047,271.1
1969-12-31 18:20:12,1576569600,0.0016,0.01,35.85,26.63,0.34,14.68,24.84,74.0,0.15,0.0,10.0,0.0047,271.1
1969-12-31 18:20:13,1576573200,0.0,0.0,34.54,25.01,0.39,14.53,28.22,75.0,0.22,0.0,10.0,0.0047,270.9
1969-12-31 18:20:14,1576576800,0.0,0.0,33.93,23.66,0.4,16.2,32.44,75.0,0.37,0.0,10.0,0.0047,270.8
1969-12-31 18:20:15,1576580400,0.0,0.0,33.21,23.18,0.37,14.88,27.65,75.0,0.27,0.0,10.0,0.0047,270.7
1969-12-31 18:20:16,1576584000,0.0008,0.01,33.25,23.51,0.36,14.11,22.91,77.0,0.25,0.0,10.0,0.0047,270.9
1969-12-31 18:20:17,1576587600,0.0,0.0,33.32,23.09,0.38,15.54,25.95,81.0,0.35,0.0,10.0,0.0047,274.6
1969-12-31 18:20:18,1576591200,0.0,0.0,33.05,22.71,0.37,15.64,27.54,78.0,0.44,0.0,10.0,0.0047,275.3
1969-12-31 18:20:19,1576594800,0.0,0.0,31.89,21.47,0.37,14.94,28.12,79.0,0.48,0.0,10.0,0.0047,276.0
1969-12-31 18:20:20,1576598400,0.0012,0.01,33.07,22.72,0.35,15.69,29.57,77.0,0.5,0.0,10.0,0.0047,276.5
1969-12-31 18:20:21,1576602000,0.0005,0.01,35.36,25.26,0.31,16.95,29.54,77.0,0.51,1.0,10.0,0.0047,276.8
1969-12-31 18:20:22,1576605600,0.0002,0.01,38.06,28.6,0.27,17.53,28.61,80.0,0.59,2.0,10.0,0.0047,278.0
1969-12-31 18:20:23,1576609200,0.0002,0.01,40.69,31.82,0.23,18.2,29.75,79.0,0.61,2.0,10.0,0.0047,278.4
1969-12-31 18:20:24,1576612800,0.0013,0.01,42.33,33.8,0.21,18.88,30.3,80.0,0.63,3.0,10.0,0.0047,279.8
1969-12-31 18:20:25,1576616400,0.0,0.0,44.07,36.06,0.2,18.92,30.79,82.0,0.66,2.0,10.0,0.0047,282.0
1969-12-31 18:20:26,1576620000,0.0013,0.01,45.07,37.28,0.19,19.26,30.91,81.0,0.64,1.0,10.0,0.0047,285.6
1969-12-31 18:20:27,1576623600,0.0,0.0,43.86,36.1,0.2,17.61,27.96,82.0,0.63,1.0,10.0,0.0047,290.1
1969-12-31 18:20:28,1576627200,0.0005,0.01,43.5,35.93,0.19,16.44,26.32,84.0,0.65,0.0,10.0,0.0047,294.1
1969-12-31 18:20:29,1576630800,0.0,0.0,42.18,34.19,0.2,16.57,28.32,85.0,0.84,0.0,10.0,0.0047,297.2
1969-12-31 18:20:30,1576634400,0.0011,0.01,40.86,32.6,0.23,16.14,28.15,85.0,0.75,0.0,10.0,0.0047,299.5
1969-12-31 18:20:31,1576638000,0.0005,0.01,39.63,31.32,0.23,15.14,28.28,84.0,0.81,0.0,10.0,0.0047,301.9
1969-12-31 18:20:32,1576641600,0.001,0.01,38.65,30.12,0.25,14.95,28.16,83.0,0.7,0.0,10.0,0.0047,303.3
1969-12-31 18:20:33,1576645200,0.0013,0.01,38.02,29.24,0.25,15.16,27.42,83.0,0.3,0.0,10.0,0.0047,304.1
1969-12-31 18:20:34,1576648800,0.0,0.0,37.93,29.34,0.23,14.54,27.82,87.0,0.11,0.0,10.0,0.0047,307.0
1969-12-31 18:20:35,1576652400,0.0013,0.01,37.11,28.46,0.24,14.01,25.69,88.0,0.14,0.0,10.0,0.0047,310.1
1969-12-31 18:20:36,1576656000,0.0015,0.01,36.28,28.06,0.25,12.26,22.27,87.0,0.13,0.0,10.0,0.0047,314.0
1969-12-31 18:20:37,1576659600,0.0013,0.01,35.2,27.54,0.27,10.34,20.15,87.0,0.19,0.0,10.0,0.0047,317.4
1969-12-31 18:20:38,1576663200,0.0,0.0,34.65,27.47,0.28,9.09,17.89,87.0,0.22,0.0,10.0,0.0047,320.2
1969-12-31 18:20:39,1576666800,0.0008,0.01,34.34,27.79,0.27,7.83,14.96,86.0,0.43,0.0,10.0,0.0047,322.6
1969-12-31 18:20:40,1576670400,0.0011,0.01,34.31,28.7,0.26,6.39,9.5,78.0,0.62,0.0,10.0,0.0047,324.9
1969-12-31 18:20:41,1576674000,0.0007,0.01,34.17,28.37,0.26,6.62,10.16,78.0,0.68,0.0,10.0,0.0047,327.1
1969-12-31 18:20:42,1576677600,0.0011,0.01,34.03,28.25,0.26,6.55,10.85,83.0,0.81,0.0,10.0,0.0047,329.0
1969-12-31 18:20:43,1576681200,0.0009,0.01,33.45,28.05,0.26,5.89,11.11,89.0,0.9,0.0,10.0,0.0047,330.9
1969-12-31 18:20:44,1576684800,0.0012,0.01,34.22,28.99,0.27,5.84,11.06,85.0,0.92,0.0,10.0,0.0047,332.5
1969-12-31 18:20:45,1576688400,0.0015,0.01,36.61,31.71,0.28,6.02,11.08,88.0,0.93,1.0,10.0,0.0047,334.0
1969-12-31 18:20:46,1576692000,0.0012,0.01,38.69,34.07,0.27,6.19,10.4,98.0,0.97,1.0,10.0,0.0047,334.5
1969-12-31 18:20:47,1576695600,0.0006,0.01,41.12,37.91,0.26,4.84,8.18,107.0,0.91,2.0,10.0,0.0047,334.5
1969-12-31 18:20:48,1576699200,0.0016,0.02,43.82,41.85,0.23,3.85,7.26,124.0,0.66,2.0,10.0,0.0047,334.1
1969-12-31 18:20:49,1576702800,0.0011,0.02,46.04,44.78,0.23,3.43,5.72,135.0,0.62,2.0,10.0,0.0047,334.5
1969-12-31 18:20:50,1576706400,0.001,0.02,46.9,45.04,0.24,4.32,6.87,33.0,0.55,1.0,10.0,0.0047,337.1
1969-12-31 18:20:51,1576710000,0.0,0.0,47.44,45.63,0.27,4.38,7.63,320.0,0.31,1.0,10.0,0.0047,340.7
1969-12-31 18:20:52,1576713600,0.001,0.02,44.91,42.38,0.37,4.79,7.65,282.0,0.2,0.0,10.0,0.0047,345.6
1969-12-31 18:20:53,1576717200,0.0,0.0,41.76,38.44,0.45,5.14,8.34,292.0,0.11,0.0,10.0,0.0047,342.0
1969-12-31 18:20:54,1576720800,0.0004,0.01,39.65,35.82,0.52,5.31,7.99,317.0,0.04,0.0,10.0,0.0047,335.6
1969-12-31 18:20:55,1576724400,0.0015,0.02,38.25,33.06,0.6,6.95,10.54,313.0,0.02,0.0,10.0,0.0047,331.0
1969-12-31 18:20:56,1576728000,0.0,0.0,37.28,31.54,0.71,7.53,11.92,306.0,0.04,0.0,10.0,0.0047,331.4
1969-12-31 18:20:57,1576731600,0.0,0.0,37.62,31.89,0.76,7.63,12.33,311.0,0.03,0.0,10.0,0.0047,333.8
1969-12-31 18:20:58,1576735200,0.0,0.0,37.47,31.0,0.83,8.97,14.91,308.0,0.16,0.0,10.0,0.0047,333.0
1969-12-31 18:20:59,1576738800,0.0009,0.02,37.42,30.68,0.87,9.5,15.9,308.0,0.17,0.0,10.0,0.0047,330.4
1969-12-31 18:21:00,1576742400,0.0,0.0,37.06,30.81,0.87,8.35,13.14,309.0,0.16,0.0,10.0,0.0047,329.0
1969-12-31 18:21:01,1576746000,0.0011,0.03,36.31,30.53,0.84,7.26,12.89,316.0,0.18,0.0,10.0,0.0047,324.0
1969-12-31 18:21:02,1576749600,0.0016,0.02,35.46,29.81,0.86,6.78,11.05,313.0,0.17,0.0,10.0,0.0047,323.2
1969-12-31 18:21:03,1576753200,0.0016,0.02,34.96,28.56,0.9,7.81,12.65,321.0,0.12,0.0,10.0,0.0047,323.3
1969-12-31 18:21:04,1576756800,0.0,0.0,34.4,28.15,0.86,7.39,11.51,323.0,0.03,0.0,10.0,0.0047,323.0
1969-12-31 18:21:05,1576760400,0.0,0.0,33.25,26.74,0.87,7.42,11.23,324.0,0.04,0.0,10.0,0.0047,323.7
1969-12-31 18:21:06,1576764000,0.0,0.0,33.23,27.17,0.84,6.72,9.97,324.0,0.06,0.0,10.0,0.0047,320.9
1969-12-31 18:21:07,1576767600,0.0,0.0,31.92,26.43,0.81,5.63,9.3,338.0,0.08,0.0,10.0,0.0047,318.4
1969-12-31 18:21:08,1576771200,0.0,0.0,34.32,29.85,0.78,4.94,8.34,343.0,0.1,0.0,10.0,0.0047,316.6
1969-12-31 18:21:09,1576774800,0.0,0.0,38.66,35.01,0.69,4.86,7.89,343.0,0.15,1.0,10.0,0.0047,315.2
1969-12-31 18:21:10,1576778400,0.0015,0.02,43.04,40.54,0.58,4.34,7.13,1.0,0.1,2.0,10.0,0.0047,313.8
1969-12-31 18:21:11,1576782000,0.0011,0.02,45.55,43.21,0.53,4.69,6.97,10.0,0.08,2.0,10.0,0.0047,314.8
1969-12-31 18:21:12,1576785600,0.0,0.0,48.2,46.61,0.48,4.25,6.43,30.0,0.05,3.0,10.0,0.0047,313.4
1969-12-31 18:21:13,1576789200,0.0,0.0,50.51,50.51,0.44,3.43,7.2,45.0,0.03,2.0,10.0,0.0047,311.8
1969-12-31 18:21:14,1576792800,0.0009,0.01,50.35,50.35,0.43,3.51,6.79,54.0,0.02,1.0,10.0,0.0047,310.2
1969-12-31 18:21:15,1576796400,0.0,0.0,50.72,50.72,0.43,4.21,6.36,37.0,0.02,1.0,10.0,0.0047,308.5
1969-12-31 18:21:16,1576800000,0.0,0.0,49.17,47.53,0.43,4.55,5.87,8.0,0.01,0.0,10.0,0.0047,306.9
1969-12-31 18:21:17,1576803600,0.0,0.0,44.71,42.61,0.53,4.18,5.12,0.0,0.02,0.0,10.0,0.0047,300.7
1969-12-31 18:21:18,1576807200,0.0011,0.01,43.09,39.9,0.56,5.28,6.48,10.0,0.04,0.0,10.0,0.0047,299.7
1969-12-31 18:21:19,1576810800,0.0,0.0,40.91,38.4,0.57,3.98,5.2,13.0,0.04,0.0,10.0,0.0047,298.8
1969-12-31 18:21:20,1576814400,0.0,0.0,39.96,36.96,0.59,4.35,5.38,24.0,0.05,0.0,10.0,0.0047,297.7
1969-12-31 18:21:21,1576818000,0.0011,0.01,39.56,36.01,0.58,4.94,5.99,27.0,0.03,0.0,10.0,0.0047,296.8
1969-12-31 18:21:22,1576821600,0.0014,0.01,39.7,36.32,0.59,4.75,5.83,51.0,0.05,0.0,10.0,0.0047,298.7
1969-12-31 18:21:23,1576825200,0.0,0.0,39.76,36.21,0.56,4.98,6.84,45.0,0.01,0.0,10.0,0.0047,299.3
1969-12-31 18:21:24,1576828800,0.0,0.0,39.86,35.65,0.53,5.91,8.11,65.0,0.0,0.0,10.0,0.0047,300.1
1969-12-31 18:21:25,1576832400,0.0,0.0,38.57,33.76,0.5,6.45,9.96,63.0,0.01,0.0,10.0,0.0047,300.3
1969-12-31 18:21:26,1576836000,0.0014,0.01,37.92,32.8,0.51,6.74,10.51,69.0,0.13,0.0,10.0,0.0047,299.4
1969-12-31 18:21:27,1576839600,0.0008,0.01,38.76,33.54,0.47,7.18,11.32,63.0,0.29,0.0,10.0,0.0047,297.9
1969-12-31 18:21:28,1576843200,0.0012,0.01,38.95,34.0,0.46,6.78,10.28,71.0,0.17,0.0,10.0,0.0047,296.7
1969-12-31 18:21:29,1576846800,0.0,0.0,39.28,34.42,0.45,6.73,9.82,60.0,0.3,0.0,10.0,0.0047,297.5
1969-12-31 18:21:30,1576850400,0.0007,0.01,38.39,33.44,0.45,6.6,9.08,63.0,0.24,0.0,10.0,0.0047,297.2
1969-12-31 18:21:31,1576854000,0.0,0.0,37.28,31.93,0.48,6.9,9.43,61.0,0.27,0.0,10.0,0.0047,296.9
1969-12-31 18:21:32,1576857600,0.0,0.0,39.82,34.95,0.47,6.96,10.38,63.0,0.17,0.0,10.0,0.0047,296.4
1969-12-31 18:21:33,1576861200,0.0,0.0,44.56,40.62,0.39,7.01,10.94,71.0,0.2,1.0,10.0,0.0047,295.9
1969-12-31 18:21:34,1576864800,0.0016,0.02,48.26,45.09,0.35,6.99,10.98,91.0,0.38,2.0,10.0,0.0047,295.0
1969-12-31 18:21:35,1576868400,0.0,0.0,50.85,50.85,0.32,7.85,11.47,95.0,0.39,2.0,10.0,0.0047,295.8
1969-12-31 18:21:36,1576872000,0.0013,0.02,52.55,52.55,0.3,8.7,12.67,95.0,0.36,3.0,10.0,0.0047,293.6
1969-12-31 18:21:37,1576875600,0.0007,0.01,52.94,52.94,0.29,8.09,11.91,96.0,0.3,2.0,10.0,0.0047,292.1
1969-12-31 18:21:38,1576879200,0.0017,0.01,54.54,54.54,0.27,7.94,11.91,95.0,0.38,2.0,10.0,0.0047,292.2
1969-12-31 18:21:39,1576882800,0.0016,0.01,54.13,54.13,0.27,7.23,11.33,93.0,0.47,1.0,10.0,0.0047,293.0
1969-12-31 18:21:40,1576886400,0.0,0.0,51.8,51.8,0.3,5.44,7.43,90.0,0.28,0.0,10.0,0.0047,286.7
1969-12-31 18:21:41,1576890000,0.0,0.0,48.74,46.37,0.33,5.62,8.43,89.0,0.29,0.0,10.0,0.0047,286.6
1969-12-31 18:21:42,1576893600,0.0009,0.01,46.88,44.09,0.36,5.76,8.51,75.0,0.48,0.0,10.0,0.0047,287.2
1969-12-31 18:21:43,1576897200,0.0,0.0,45.96,42.58,0.36,6.49,10.15,74.0,0.51,0.0,10.0,0.0047,287.7
1969-12-31 18:21:44,1576900800,0.0009,0.01,45.33,41.75,0.36,6.64,10.74,69.0,0.63,0.0,10.0,0.0047,288.2
1969-12-31 18:21:45,1576904400,0.0,0.0,44.79,40.93,0.38,6.96,11.55,75.0,0.74,0.0,10.0,0.0047,288.5
1969-12-31 18:21:46,1576908000,0.0007,0.01,44.67,40.74,0.39,7.05,11.83,78.0,0.76,0.0,10.0,0.0047,288.6
1969-12-31 18:21:47,1576911600,0.0017,0.01,44.08,40.31,0.4,6.53,10.68,84.0,0.8,0.0,10.0,0.0047,288.1
1969-12-31 18:21:48,1576915200,0.0,0.0,43.79,39.57,0.4,7.27,12.39,83.0,0.82,0.0,10.0,0.0047,288.9
1969-12-31 18:21:49,1576918800,0.0004,0.01,42.11,37.6,0.43,7.14,12.95,86.0,0.84,0.0,10.0,0.0047,288.2
1969-12-31 18:21:50,1576922400,0.0016,0.01,40.35,35.39,0.45,7.3,13.03,87.0,0.72,0.0,10.0,0.0047,287.6
1969-12-31 18:21:51,1576926000,0.0016,0.01,39.93,35.05,0.44,7.0,12.03,84.0,0.93,0.0,10.0,0.0047,287.1
1969-12-31 18:21:52,1576929600,0.0013,0.01,39.96,35.06,0.44,7.04,10.53,87.0,0.95,0.0,10.0,0.0047,286.7
1969-12-31 18:21:53,1576933200,0.0009,0.01,39.55,34.51,0.45,7.15,11.74,87.0,0.96,0.0,10.0,0.0047,288.5
1969-12-31 18:21:54,1576936800,0.0,0.0,39.25,34.1,0.44,7.22,12.42,88.0,0.93,0.0,10.0,0.0047,287.8
1969-12-31 18:21:55,1576940400,0.0008,0.01,39.0,33.62,0.44,7.54,14.07,90.0,0.93,0.0,10.0,0.0047,287.5
