,time,precipIntensity,precipProbability,temperature,apparentTemperature,humidity,pressure,windSpeed,windGust,windBearing,cloudCover,uvIndex,visibility,ozone
1969-12-31 09:37:53,1567411200,0.0,0.0,88.12,98.48,0.66,1010.2,6.99,13.9,122.0,0.11,0.0,10.0,287.2
1969-12-31 09:37:54,1567414800,0.0,0.0,86.18,95.25,0.69,1010.2,5.35,11.15,101.0,0.14,0.0,10.0,286.8
1969-12-31 09:37:55,1567418400,0.0,0.0,84.71,92.75,0.72,1010.1,4.14,7.88,120.0,0.11,0.0,10.0,286.7
1969-12-31 09:37:56,1567422000,0.0,0.0,83.62,90.95,0.74,1010.9,3.62,6.35,268.0,0.06,0.0,10.0,286.5
1969-12-31 09:37:57,1567425600,0.0,0.0,83.91,91.5,0.74,1011.2,3.29,5.44,334.0,0.01,0.0,10.0,283.7
1969-12-31 09:37:58,1567429200,0.0018,0.01,83.92,91.93,0.75,1012.0,2.27,3.47,299.0,0.01,0.0,10.0,283.5
1969-12-31 09:37:59,1567432800,0.0018,0.01,84.63,93.11,0.73,1012.4,2.29,3.14,231.0,0.0,0.0,10.0,283.7
1969-12-31 09:38:00,1567436400,0.0007,0.01,87.87,98.22,0.67,1012.7,1.96,3.36,196.0,0.01,1.0,10.0,283.7
1969-12-31 09:38:01,1567440000,0.0,0.0,89.85,100.09,0.61,1012.4,2.91,4.48,136.0,0.02,3.0,10.0,283.2
1969-12-31 09:38:02,1567443600,0.0,0.0,92.68,102.9,0.55,1012.8,4.26,6.59,125.0,0.04,5.0,10.0,282.5
1969-12-31 09:38:03,1567447200,0.0,0.0,95.97,107.11,0.49,1012.7,5.78,8.62,134.0,0.13,7.0,10.0,285.4
1969-12-31 09:38:04,1567450800,0.0015,0.02,98.32,107.57,0.43,1012.5,6.38,9.27,142.0,0.2,8.0,10.0,285.7
1969-12-31 09:38:05,1567454400,0.0,0.0,100.06,108.45,0.39,1011.4,6.53,9.46,141.0,0.27,8.0,10.0,285.8
1969-12-31 09:38:06,1567458000,0.0011,0.02,101.8,109.7,0.36,1010.8,6.78,8.99,138.0,0.29,7.0,10.0,285.7
1969-12-31 09:38:07,1567461600,0.0008,0.02,103.79,110.93,0.32,1009.7,6.61,9.04,137.0,0.23,6.0,10.0,285.0
1969-12-31 09:38:08,1567465200,0.0,0.0,104.03,109.76,0.3,1008.7,5.27,7.29,138.0,0.14,4.0,10.0,284.1
1969-12-31 09:38:09,1567468800,0.0015,0.02,103.12,108.98,0.31,1008.7,3.88,7.45,152.0,0.07,2.0,10.0,284.0
1969-12-31 09:38:10,1567472400,0.0008,0.01,101.6,108.39,0.35,1008.8,5.34,8.66,203.0,0.12,0.0,10.0,283.3
1969-12-31 09:38:11,1567476000,0.0007,0.01,99.72,106.64,0.37,1009.1,5.61,8.51,245.0,0.13,0.0,10.0,282.4
1969-12-31 09:38:12,1567479600,0.0014,0.01,97.03,103.78,0.41,1009.7,3.98,7.64,248.0,0.12,0.0,10.0,281.9
1969-12-31 09:38:13,1567483200,0.0008,0.01,95.13,101.78,0.44,1009.9,4.43,7.1,243.0,0.11,0.0,10.0,281.5
1969-12-31 09:38:14,1567486800,0.0003,0.01,93.5,100.14,0.47,1009.5,5.39,7.42,275.0,0.07,0.0,10.0,281.5
1969-12-31 09:38:15,1567490400,0.0013,0.01,92.34,98.89,0.49,1010.1,5.81,8.05,254.0,0.01,0.0,10.0,283.1
1969-12-31 09:38:16,1567494000,0.0,0.0,91.11,97.49,0.51,1009.6,5.84,7.96,242.0,0.01,0.0,10.0,283.5
1969-12-31 09:38:17,1567497600,0.0008,0.01,89.78,96.03,0.54,1010.1,5.27,7.46,290.0,0.01,0.0,10.0,283.7
1969-12-31 09:38:18,1567501200,0.0,0.0,88.31,94.06,0.56,1009.8,3.89,6.77,264.0,0.01,0.0,10.0,284.0
1969-12-31 09:38:19,1567504800,0.0,0.0,86.77,92.15,0.59,1009.6,4.03,6.62,252.0,0.01,0.0,10.0,283.9
1969-12-31 09:38:20,1567508400,0.0,0.0,85.56,90.69,0.61,1009.2,4.44,6.71,272.0,0.0,0.0,10.0,283.7
1969-12-31 09:38:21,1567512000,0.0003,0.01,86.63,92.37,0.6,1009.3,4.18,5.52,267.0,0.0,0.0,10.0,283.6
1969-12-31 09:38:22,1567515600,0.0015,0.01,87.29,93.6,0.6,1010.0,3.75,4.96,212.0,0.04,0.0,10.0,280.1
1969-12-31 09:38:23,1567519200,0.0004,0.01,88.04,94.52,0.58,1010.1,3.14,4.25,89.0,0.08,0.0,10.0,280.5
1969-12-31 09:38:24,1567522800,0.0,0.0,90.45,98.43,0.56,1010.0,2.82,4.38,153.0,0.1,1.0,10.0,280.9
1969-12-31 09:38:25,1567526400,0.0,0.0,93.65,102.1,0.5,1010.1,2.8,3.55,148.0,0.1,3.0,10.0,280.7
1969-12-31 09:38:26,1567530000,0.0011,0.01,97.13,105.51,0.44,1010.8,3.13,3.78,118.0,0.08,5.0,10.0,280.4
1969-12-31 09:38:27,1567533600,0.0006,0.01,100.61,109.61,0.39,1010.3,3.19,5.22,94.0,0.06,8.0,10.0,283.4
1969-12-31 09:38:28,1567537200,0.0008,0.01,103.44,111.43,0.34,1009.6,3.82,5.82,106.0,0.04,9.0,10.0,283.7
1969-12-31 09:38:29,1567540800,0.0021,0.01,105.63,112.1,0.29,1008.6,4.46,6.76,131.0,0.02,10.0,10.0,283.7
1969-12-31 09:38:30,1567544400,0.0,0.0,108.03,112.73,0.25,1007.6,5.0,7.51,125.0,0.01,9.0,10.0,283.5
1969-12-31 09:38:31,1567548000,0.0,0.0,109.92,113.36,0.22,1006.7,5.72,8.35,138.0,0.01,6.0,10.0,283.1
1969-12-31 09:38:32,1567551600,0.0,0.0,109.6,111.7,0.2,1006.1,6.38,8.44,174.0,0.02,4.0,10.0,282.4
1969-12-31 09:38:33,1567555200,0.0,0.0,110.08,111.87,0.2,1005.8,5.83,8.18,185.0,0.02,2.0,10.0,282.2
1969-12-31 09:38:34,1567558800,0.0,0.0,107.84,110.37,0.22,1005.8,5.9,9.32,162.0,0.02,0.0,10.0,284.0
1969-12-31 09:38:35,1567562400,0.0,0.0,104.69,108.12,0.26,1006.1,6.57,10.29,206.0,0.02,0.0,10.0,284.6
1969-12-31 09:38:36,1567566000,0.0018,0.01,100.86,105.09,0.32,1006.8,6.45,13.13,256.0,0.02,0.0,10.0,285.0
1969-12-31 09:38:37,1567569600,0.0002,0.01,98.44,103.27,0.36,1006.7,7.15,13.19,265.0,0.02,0.0,10.0,285.0
1969-12-31 09:38:38,1567573200,0.0011,0.01,96.43,102.01,0.4,1007.3,7.19,12.02,289.0,0.01,0.0,10.0,284.9
1969-12-31 09:38:39,1567576800,0.0,0.0,94.72,100.12,0.43,1006.9,6.75,9.05,268.0,0.01,0.0,10.0,285.3
1969-12-31 09:38:40,1567580400,0.0,0.0,93.06,98.16,0.45,1006.9,6.42,8.76,261.0,0.0,0.0,10.0,285.4
1969-12-31 09:38:41,1567584000,0.0015,0.01,91.1,95.73,0.48,1007.3,5.67,7.82,288.0,0.0,0.0,10.0,285.5
1969-12-31 09:38:42,1567587600,0.0014,0.01,88.79,92.84,0.51,1007.4,4.4,7.17,270.0,0.0,0.0,10.0,285.4
1969-12-31 09:38:43,1567591200,0.0,0.0,87.28,90.64,0.52,1006.6,4.08,6.17,277.0,0.0,0.0,10.0,285.0
1969-12-31 09:38:44,1567594800,0.0004,0.01,86.44,89.65,0.54,1006.6,4.29,5.5,254.0,0.01,0.0,10.0,284.6
1969-12-31 09:38:45,1567598400,0.0018,0.01,86.46,89.8,0.54,1007.1,3.99,4.34,245.0,0.25,0.0,10.0,283.6
1969-12-31 09:38:46,1567602000,0.0013,0.01,87.92,91.32,0.51,1007.4,3.81,4.28,223.0,0.24,0.0,10.0,284.1
1969-12-31 09:38:47,1567605600,0.0015,0.01,88.64,92.16,0.5,1007.9,3.54,4.54,108.0,0.19,0.0,10.0,284.9
1969-12-31 09:38:48,1567609200,0.0003,0.01,91.74,96.22,0.46,1008.0,2.53,3.68,130.0,0.16,1.0,10.0,285.6
1969-12-31 09:38:49,1567612800,0.0021,0.01,95.95,100.72,0.4,1008.5,2.41,3.48,128.0,0.11,3.0,10.0,285.9
1969-12-31 09:38:50,1567616400,0.0,0.0,100.12,105.49,0.35,1008.7,2.86,3.3,114.0,0.09,5.0,10.0,286.1
